time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16
2026-03-05T21:09:33.576641+00:00,1772744973576.641,0.866211,-0.249512,0.309570,-1.011719,1.493164,0.032043,19546,20211,19917,19906
2026-03-05T21:09:33.587242+00:00,1772744973587.242,0.869141,-0.246704,0.309570,-1.016602,1.587891,0.030258,19825,19903,20182,19679
2026-03-05T21:09:33.596608+00:00,1772744973596.608,0.872070,-0.244019,0.309570,-1.029297,1.667969,0.032837,19967,19837,20258,19527
2026-03-05T21:09:33.606881+00:00,1772744973606.882,0.874512,-0.241455,0.309570,-1.021484,1.743164,0.036377,19248,20483,19566,20290
2026-03-05T21:09:33.616007+00:00,1772744973616.007,0.876465,-0.239258,0.309570,-1.012695,1.808594,0.023285,19791,19962,19931,19902
2026-03-05T21:09:33.627502+00:00,1772744973627.501,0.878906,-0.236816,0.309570,-1.008789,1.844727,0.024612,20187,19508,20454,19412
2026-03-05T21:09:33.636436+00:00,1772744973636.436,0.880859,-0.234253,0.309570,-1.021484,1.883789,0.039642,20258,19383,20415,19489
2026-03-05T21:09:33.647677+00:00,1772744973647.677,0.883301,-0.231934,0.309814,-1.032227,1.911133,0.051361,19732,19951,19891,19959
2026-03-05T21:09:33.657257+00:00,1772744973657.257,0.885742,-0.229248,0.309814,-1.027344,1.947266,0.043060,19544,20142,19731,20111
2026-03-05T21:09:33.667206+00:00,1772744973667.206,0.888184,-0.226562,0.309814,-1.010742,1.000000,0.028976,19402,20350,19447,20320
2026-03-05T21:09:33.676115+00:00,1772744973676.115,0.890625,-0.223633,0.309814,-1.017578,2.037109,0.029251,20482,19060,20725,19258
2026-03-05T21:09:33.687554+00:00,1772744973687.554,0.892578,-0.220825,0.309814,-1.035156,2.082031,0.061615,20044,19579,20118,19796
2026-03-05T21:09:33.697626+00:00,1772744973697.626,0.894531,-0.218384,0.309814,-1.059570,2.099609,0.057373,19351,20142,19467,20585
2026-03-05T21:09:33.706681+00:00,1772744973706.681,0.896484,-0.215942,0.309814,-1.061523,2.128906,0.035553,19272,20438,19296,20568
2026-03-05T21:09:33.718650+00:00,1772744973718.649,0.898438,-0.213745,0.309814,-1.018555,2.195312,0.024582,19744,19982,19815,20073
2026-03-05T21:09:33.726299+00:00,1772744973726.299,0.898438,-0.213867,0.309814,-1.018555,2.195312,0.024582,20153,19622,20208,19667
2026-03-05T21:09:33.736254+00:00,1772744973736.254,0.900391,-0.211060,0.309814,-1.001953,2.251953,0.028381,20252,19575,20351,19509
2026-03-05T21:09:33.747520+00:00,1772744973747.519,0.902832,-0.208252,0.309814,-0.964355,2.330078,0.050537,19660,20260,19548,20248
2026-03-05T21:09:33.756395+00:00,1772744973756.395,0.904297,-0.205566,0.309814,-0.905273,2.404297,0.046082,19647,20387,19503,20197
2026-03-05T21:09:33.767749+00:00,1772744973767.749,0.906738,-0.202881,0.309814,-0.832520,2.478516,0.028748,19822,20244,19604,20102
2026-03-05T21:09:33.777750+00:00,1772744973777.750,0.908691,-0.199829,0.309814,-0.762207,2.544922,0.014870,20213,19758,19954,19862
2026-03-05T21:09:33.788286+00:00,1772744973788.286,0.910156,-0.197266,0.309814,-0.700684,2.580078,0.022614,20116,19972,19859,19867
2026-03-05T21:09:33.795410+00:00,1772744973795.410,0.912109,-0.194580,0.309570,-0.633789,2.656250,0.030518,19981,19995,19863,19984
2026-03-05T21:09:33.807191+00:00,1772744973807.191,0.913574,-0.191650,0.309570,-0.610840,2.740234,0.022964,19743,20236,19639,20256
2026-03-05T21:09:33.819252+00:00,1772744973819.252,0.915527,-0.188843,0.309570,-0.590820,2.826172,0.010986,20170,19811,20311,19607
2026-03-05T21:09:33.827132+00:00,1772744973827.132,0.915527,-0.189087,0.309570,-0.583008,2.828125,0.013153,20318,19630,20287,19682
2026-03-05T21:09:33.836698+00:00,1772744973836.698,0.916992,-0.186646,0.309570,-0.569824,2.939453,0.029541,19967,19952,20029,19991
2026-03-05T21:09:33.845751+00:00,1772744973845.750,0.918457,-0.184204,0.309570,-0.565918,3.041016,0.043671,19611,20282,19729,20350
2026-03-05T21:09:33.856779+00:00,1772744973856.780,0.920898,-0.178955,0.309326,-0.609863,3.214844,0.026062,19633,20238,19778,20347
2026-03-05T21:09:33.867338+00:00,1772744973867.337,0.922363,-0.176147,0.309326,-0.649902,3.291016,0.021713,20014,19782,20216,20003
2026-03-05T21:09:33.876435+00:00,1772744973876.435,0.923828,-0.173340,0.309326,-0.696289,3.386719,0.029694,20043,19685,20194,20121
2026-03-05T21:09:33.889652+00:00,1772744973889.652,0.925293,-0.170654,0.309082,-0.741699,3.468750,0.030594,19654,20179,19824,20406
2026-03-05T21:09:33.897745+00:00,1772744973897.744,0.925293,-0.170654,0.309082,-0.741699,3.468750,0.030594,19926,19874,20016,20256
2026-03-05T21:09:33.907732+00:00,1772744973907.732,0.926270,-0.167725,0.309082,-0.771973,3.548828,0.025665,19674,20199,19779,20431
2026-03-05T21:09:33.917797+00:00,1772744973917.797,0.927734,-0.164795,0.309082,-0.791504,3.644531,0.021805,19714,20137,19744,20504
2026-03-05T21:09:33.927103+00:00,1772744973927.103,0.928711,-0.162109,0.309082,-0.792480,3.716797,0.012535,20177,19737,20393,19807
2026-03-05T21:09:33.936787+00:00,1772744973936.787,0.929688,-0.159546,0.309082,-0.781738,3.830078,0.026932,19986,19911,20061,20168
2026-03-05T21:09:33.947634+00:00,1772744973947.635,0.930664,-0.156982,0.308838,-0.762207,3.917969,0.035553,19563,20429,19412,20718
2026-03-05T21:09:33.957750+00:00,1772744973957.750,0.931641,-0.154053,0.308838,-0.729004,3.976562,0.015869,20134,20048,19864,20094
2026-03-05T21:09:33.966280+00:00,1772744973966.280,0.932129,-0.151123,0.308838,-0.655762,4.042969,0.004910,19958,20072,19641,20483
2026-03-05T21:09:33.977029+00:00,1772744973977.029,0.933105,-0.148315,0.308594,-0.587891,4.074219,-0.003683,20601,19569,20408,19613
2026-03-05T21:09:33.985864+00:00,1772744973985.864,0.933594,-0.145264,0.308594,-0.510742,4.156250,0.015388,20558,19600,20317,19739
2026-03-05T21:09:33.997283+00:00,1772744973997.283,0.934082,-0.142212,0.308594,-0.447266,4.250000,0.033661,20010,20200,19738,20293
